,product_name,brand_name,offer_description,retailer_name,valid_from,valid_to,price,quantity,categories,image,Coicop5_Final,Coicop4_Final,Coicop3_Final,Coicop2_Final,Predicted_COICOP_5_Category,Predicted_COICOP_4_Category,Predicted_COICOP_3_Category,Predicted_COICOP_2_Category
12220,Kuchentees,Meßmer,"oder Ländertee versch. Sorten, jede 41/40/50/55-g Aufgussbeutel-Packung",real,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.79,1,Tee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3544753/images/default/0/msmall.jpg,01212,0121,012,01,nan,nan,nan,nan
1818,Schokoriegel,Balisto,"versch. Sorten, MilkyWay oder Bounty + 1 Riegel gratis, jede 185/215/ 285-g-Packung",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3465697/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
5437,Feine Eis-Creationen,Mövenpick,900ml,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3490232/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
1901,Rinder-Bugdeckel,not_available,1kg,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,8.99,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3466369/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
32742,Viez Apfelwein,Merziger,6 x 1 l-Fl. zzgl. 2.40 Pfand,REWE,2018-03-11 23:00:00.0,2018-03-17 22:59:00.0,8.99,6,Weinmischgetränke Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3689997/images/default/0/msmall.jpg,02122,0212,021,02,nan,nan,nan,nan
361333,Crema,Edeka Italia,con Aceto Balsamico 250 ml Flasche,CAP MARKT,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,1.99,1,"Essig Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5512085/images/default/0/msmall.jpg,01191,0119,011,01,nan,nan,nan,nan
334629,Kuchenbackmischung,Kathi,270-485 g Packung,EDEKA Center,2019-06-16 22:00:00.0,2019-06-22 21:59:00.0,1.49,1,Backmischungen Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5372508/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
23591,Fruchtquark,Weihenstephan,und weitere Sorten je 500 g Becher,EDEKA Simmel,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,1.49,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3631386/images/default/0/msmall.jpg,01146,0114,011,01,nan,nan,nan,nan
10347,Kuchenbackmischung,Dr. Oetker,Packung,EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.79,1,Backmischungen Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3524897/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
6271,Kochbeutel-Reis,Uncle Ben's,versch. Sorten 1 kg Packung,CAP MARKT,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.79,1,Reis Reis & Hülsenfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3502424/images/default/0/msmall.jpg,01111,0111,011,01,nan,nan,nan,nan
36752,Kaninchenschenkel,not_available,"aus Bodenhaltung, ca. 500 g SB-Packung 100 g",EDEKA Simmel,2018-03-16 23:00:00.0,2018-03-24 22:59:00.0,1.49,1,Wildfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3717870/images/default/0/msmall.jpg,01125,0112,011,01,nan,nan,nan,nan
29184,Zucchini,Edeka,"aus Italien oder Spanien Klasse I, 1 kg",EDEKA,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,1.49,1,Zucchini Zucchini Zucchini Zucchini Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3671343/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
15526,Bio-Blattspinat,Rewe Bio,100 g-Pkg.,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.19,1,Tiefkühlgemüse Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3571451/images/default/0/msmall.jpg,01172,0117,011,01,nan,nan,nan,nan
2940,Sardinen,Real Quality,"oder Sardellen gefroren, jede 500-g-Packung/ 450 g Abtropfgewicht",real,2018-01-28 23:00:00.0,2018-02-10 22:59:59.0,2.99,1,Tiefkühlfisch Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3474264/images/default/0/msmall.jpg,01132,0113,011,01,nan,nan,nan,nan
249047,Griebenschmalz,not_available,100 g,REWE,2019-01-27 23:00:00.0,2019-02-02 22:59:00.0,0.79,1,"herzhafte Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4936732/images/default/0/msmall.jpg,01155,0115,011,01,nan,nan,nan,nan
4716,Forelle,not_available,100 g,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.89,1,Frischfisch Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3485367/images/default/0/msmall.jpg,01131,0113,011,01,nan,nan,nan,nan
2009,Orangen,Edeka,"WWF Orangen 1,5 kg, oder San Lucar Orangen 1 kg, aus Spanien, Klasse I, Netz",Treff 3000,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.49,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3467065/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
218052,Austern,not_available,Details siehe Prospekt.,EDEKA,2018-12-02 23:00:00.0,2018-12-08 22:59:00.0,1.99,1,Meeresfrüchte Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4756534/images/default/0/msmall.jpg,01133,0113,011,01,nan,nan,nan,nan
1687,Ravioli in Tomatensauce,Maggi,"800 g Spaghetti Bolognese 810 g und weitere Sorten, Dose",EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.39,1,Dosengerichte Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3465137/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
22487,Grünpack,Bünting Tee,jede 500-g-Packung,real,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,5.79,1,Tee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3621810/images/default/0/msmall.jpg,01212,0121,012,01,nan,nan,nan,nan
9763,Konfitüre Extra,Schwartau,"oder Samt verschiedene Sorten, z. B. Extra Erdbeere 340 g, Samt Erdbeere 270 g Glas",EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.49,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3521589/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
17330,Sauerkirschen,Tip,jedes 720-ml-Glas/ 350 g Abtropfgewicht,real,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,1.39,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3580968/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
1115,Pfefferbeißer,not_available,pikant 100 g,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.33,1,Würste Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3463113/images/default/0/msmall.jpg,01127,0112,011,01,nan,nan,nan,nan
2072,Tafeläpfel Cripps Pink,Pink Lady,600-g-Schale,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,Äpfel Äpfel Äpfel Äpfel Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3467652/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
7173,Yella aufs Brot,Hochwald,200-g-Becher,Treff 3000,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.99,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3506170/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
318586,Müller Thurgau,Wein-Genuss,0.75 l,EDEKA Center,2019-05-19 22:00:00.0,2019-05-25 21:59:00.0,2.99,1,Weissweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/5292211/images/default/0/msmall.jpg,02121,0212,021,02,nan,nan,nan,nan
368922,Jungbullen-Ribeye-Diamond-Cutsteak,not_available,100g,EDEKA,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,1.59,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5547258/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
27643,Margarine,Lätta,verschiedene Sorten 500 g Becher,CAP MARKT,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,0.99,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3660213/images/default/0/msmall.jpg,01152,0115,011,01,nan,nan,nan,nan
84448,Eier,Rewe Regional,6 Stk.-Pkg.,REWE,2018-05-27 22:00:00.0,2018-06-02 21:59:00.0,0.99,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4047488/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
149453,Pflaumen,Edeka,1 kg,EDEKA Center,2018-08-12 22:00:00.0,2018-08-18 21:59:00.0,1.99,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4384208/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
1076,Whiskey,Jack Daniel's,"40 % Vol. 0,7 l Flasche",CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,15.99,1,Whiskey Spirituosen Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3462896/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
278772,Rinderbeinscheibe,not_available,oder Rinderhackfleisch je 1 kg,real,2019-03-17 23:00:00.0,2019-03-23 22:59:00.0,4.49,1,Tiefkühlfleisch Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5087967/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
355368,Cookies ‘N‘ Creme Rounds,Hershey’s,96 g Packung,EDEKA Simmel,2019-07-26 22:00:00.0,2019-08-03 21:59:00.0,1.99,1,Schokoladen Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5482559/images/default/0/msmall.jpg,01183,0118,011,01,nan,nan,nan,nan
365724,Fruchtquark,Landliebe,"Erdbeere oder Vanille, je 500-g-Becher",ALDI Süd,2019-08-22 22:00:00.0,2019-08-24 21:59:00.0,1.49,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5532791/images/default/0/msmall.jpg,01146,0114,011,01,nan,nan,nan,nan
9568,Pizza Tradizionale,Dr. Oetker,"oder Pizzaburger gefroren, je 340-405g Packung",EDEKA Neukauf,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.22,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3520508/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
362999,Iberico Karree,not_available,100 g,EDEKA Center,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,2.79,1,Schweinefleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5522685/images/default/0/msmall.jpg,01122,0112,011,01,nan,nan,nan,nan
359966,Echt & Gut Bio-Lauchzwiebeln,Unsere Heimat,"aus Deutschland, Bund",EDEKA Center,2019-07-28 22:00:00.0,2019-08-03 21:59:00.0,1.29,1,Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5503966/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
4294,Eis,Mövenpick,"tiefgefroren, verschiedene Sorten z. B. Bourbon Vanille 900 ml Packung",EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.22,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3482173/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
5366,Crunchips,Lorenz,175-g-Be.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.19,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3489620/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
311499,Fruchtquark,Weihenstephan,"verschiedene Sorten, 500-g-Becher",EDEKA Center,2019-05-05 22:00:00.0,2019-05-11 21:59:00.0,1.49,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5257756/images/default/0/msmall.jpg,01146,0114,011,01,nan,nan,nan,nan
299140,Blätterteig XXL,Henglein,375-g-Packung,EDEKA Neukauf,2019-04-14 22:00:00.0,2019-04-20 21:59:00.0,0.99,1,Tiefkühlbackwaren Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5191067/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
305949,Pommes Juliennes,Agrarfrost,"750 g Crazy Frites 450 g, und weitere Sorten, tiefgefroren, Packung",EDEKA Neukauf,2019-04-22 22:00:00.0,2019-04-27 21:59:00.0,1.29,1,Tiefkühlkartoffeln Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5226494/images/default/0/msmall.jpg,01174,0117,011,01,nan,nan,nan,nan
309687,Speisezwiebeln,Edeka,"rot aus den Niederlanden, Klasse I 500 g Beutel",EDEKA,2019-04-28 22:00:00.0,2019-05-04 21:59:00.0,0.99,1,Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5249905/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
19745,Natives Olivenöl,Edeka Italia,500 ml Flasche,EDEKA,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,5.99,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3599853/images/default/0/msmall.jpg,01153,0115,011,01,nan,nan,nan,nan
30679,Demeter Bio-Dinkelmehl Type 630,Campo Verde,oder 1050 jede 1000-g-Packun,real,2018-03-11 23:00:00.0,2018-03-17 22:59:00.0,3.29,1,Mehl Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3679543/images/default/0/msmall.jpg,01112,0111,011,01,nan,nan,nan,nan
13368,Geflügelsalat,not_available,100 g,EDEKA,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.89,1,"Wurstsalate Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3552967/images/default/0/msmall.jpg,01128,0112,011,01,nan,nan,nan,nan
26437,Schweineleber,not_available,"zarte, aromatische Scheiben, 1 kg",EDEKA,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,1.99,1,Schweinefleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3647451/images/default/0/msmall.jpg,01126,0112,011,01,nan,nan,nan,nan
205923,Wildschweinbraten,Linder's Metzgerei,1 kg,REWE,2018-11-11 23:00:00.0,2018-11-17 22:59:00.0,1.99,1,Wildfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4688961/images/default/0/msmall.jpg,01125,0112,011,01,nan,nan,nan,nan
180306,Hirschbraten,not_available,1 kg,EDEKA Center,2018-09-30 22:00:00.0,2018-10-06 21:59:00.0,16.99,1,Wildfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4548657/images/default/0/msmall.jpg,01125,0112,011,01,nan,nan,nan,nan
366308,Jungbullen-Tafelspitz,not_available,100g,EDEKA Neukauf,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,1.11,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5535724/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
224453,Wildschweinrücken,not_available,100 g,EDEKA,2018-12-09 23:00:00.0,2018-12-15 22:59:00.0,1.99,1,Tiefkühlfleisch Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4796127/images/default/0/msmall.jpg,01126,0112,011,01,nan,nan,nan,nan
323855,Premium Eiscreme,Häagen Dazs,"ultimativer Eisgenuss, verschiedene Sorten 460 ml Becher/ 4 x 95 g Cups Packung",EDEKA Struve,2019-05-26 22:00:00.0,2019-06-01 21:59:00.0,4.99,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5318592/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
131552,Grill-Pfannenkäse,Rotkäppchen Käse,150 g Pkg.,EDEKA Center,2018-07-15 22:00:00.0,2018-07-21 21:59:00.0,1.99,1,"Käse Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4290428/images/default/0/msmall.jpg,01145,0114,011,01,nan,nan,nan,nan
6159,Chips,Pringles,verschiedene Sorten 190 g Dose,CAP MARKT,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.29,1,Chips Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3502004/images/default/0/msmall.jpg,01175,0117,011,01,nan,nan,nan,nan
4704,Süßes Popcorn,Gut & Günstig,karamellisiert 200g Beutel,EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.99,1,Popcorn Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3485294/images/default/0/msmall.jpg,01118,0111,011,01,nan,nan,nan,nan
2318,Tortelloni,Steinhaus,750-g-Beutel,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.99,1,Tiefkühlgerichte Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3469256/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
244360,Hülsenfrüchte Stapelbox,Mamma Lucia,"Sortierung: 1 x Kichererbsen Chilli, 1 x Kichererbsen Curry, 2 x Cannellini Bohnen, 2 x Borlotti Bohnen, 2 x schwarze Bohnen, 2 x Kichererbsen klassisch, jede 10 x 400 g = 4-kg-Box",real,2019-01-27 23:00:00.0,2019-02-02 22:59:00.0,8.49,1,Getreide Reis & Hülsenfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4910120/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
19331,Konfitüre,Zentis,je 235-295g Glas,EDEKA Neukauf,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,1.49,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3595243/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
12510,Speisezwiebeln,not_available,Deutschland Speisezwiebeln 1 kg Netz,CAP MARKT,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.49,1,Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3546928/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
362273,Feine Erbsen,Real Bio,"mit Möhrchen oder Erbsen, extra fein jedes 720-ml-Glas/450/455 g Abtropfgewicht",real,2019-08-04 22:00:00.0,2019-08-10 21:59:00.0,1.49,1,Tiefkühlgemüse Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5517540/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
383,Zierkürbisse,not_available,"einzeln oder im Dekokarton versch. Ausführungen, Stück",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,0.99,1,Zucchini Zucchini Zucchini Zucchini Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289655/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
1655,Italienische Teigwaren,Barilla,"verschiedene Ausformungen, 1-kg-Packung",EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Nudeln Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3465038/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
11598,Sonnenblumenöl,Gut & Günstig,1-L-PET-Flasche,EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.09,1,"Öl Soßen, Fonds & Dressings Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3534281/images/default/0/msmall.jpg,01154,0115,011,01,nan,nan,nan,nan
1001,Coffee Pads,Senseo,verschiedene Sorten je 92-125 g Packung,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Kaffee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3462656/images/default/0/msmall.jpg,01211,0121,012,01,nan,nan,nan,nan
179527,Feines Butterschmalz,Butaris,250-g-Becher,EDEKA Neukauf,2018-09-30 22:00:00.0,2018-10-06 21:59:00.0,2.49,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4546080/images/default/0/msmall.jpg,01151,0115,011,01,nan,nan,nan,nan
26169,Paprika Mix,not_available,400g. Packung,EDEKA Center,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,2.99,1,Paprika Paprika Paprika Paprika Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3646323/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
12930,Cremissimo Eis,Langnese,"oder smooth & fruchtig versch. Sorten, 500/900/1000 ml Becher",EDEKA Simmel,2018-02-09 23:00:00.0,2018-02-17 22:59:00.0,1.99,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3549819/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
14689,Himbeer Von Herzen,Lühders Quality,200 g-Pkg.,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.99,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3565047/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
4903,Rinder-Entrecôte,not_available,100 g,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3486655/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
2049,Bio-Orangen,not_available,"Sorte lt. Auszeichnung aus Italien, Kl. II 1kg Netz",EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.29,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3467455/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
751,Fruchtgummi,Haribo,je 175/200g Beutel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.65,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461838/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
2214,Malzbier,Vitamalz,6 x 0.33 l-Fl.-Sixpack zzgl. 0.48 Pfand,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.49,6,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3468433/images/default/0/msmall.jpg,02133,0213,021,02,nan,nan,nan,nan
2222,Bittergetränke,Schweppes,6x1 l zzgl. 2.40 Pfand,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,6.99,6,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3468455/images/default/0/msmall.jpg,01222,0122,012,01,nan,nan,nan,nan
240725,Hähnchen Minutenschnitzel,Wiesenhof,100 g,EDEKA,2019-01-13 23:00:00.0,2019-01-19 22:59:00.0,0.89,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4889203/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
301245,Limonade,Vita Cola,"oder Limo versch. Sorten 12 × 1 Liter Kasten zzgl. 3,30 € Pfand",CAP MARKT,2019-04-21 22:00:00.0,2019-04-27 21:59:00.0,6.99,12,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/5203377/images/default/0/msmall.jpg,01222,0122,012,01,nan,nan,nan,nan
1207,Landbierle,Riegeler Bier,"Kiste mit 20 x 0,5-L-Bügelflaschen zzgl. 4,50 € Pfand",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,13.99,20,Bier Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463779/images/default/0/msmall.jpg,02131,0213,021,02,nan,nan,nan,nan
